,2.5531,7.658933,12.763922,17.868118,22.971262,28.073292,33.174526,38.27491,43.37449,48.473328,53.571358,58.668533,63.764843,68.8604,73.955154,79.04909,84.14222,89.23453,94.32603,99.4167,104.50662,109.59566,114.68393,119.77142,124.85805,129.94385,135.02887,140.11311,145.19653,150.27911,155.3609,160.44193,165.5221,170.6015,175.68011,180.75783,185.83475,190.91092,195.98627,201.06082,206.13457,211.20746,216.27957,221.35086,226.42142,231.49115,236.56003,241.62811,246.69537,251.76181,256.83585,261.9483,267.1534,272.5175,278.1081,283.98657,290.20465,296.80487,303.82288,311.2906
2000-01-01 00:00:00,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769,10.04769
2000-01-01 01:00:00,4.750927,5.166118,5.571048,5.967237,6.3534565,6.7235327,7.075316,7.410294,7.728531,8.029551,8.312665,8.577094,8.822029,9.046647,9.250124,9.43163,9.590363,9.725546,9.83648,9.922691,9.984146,10.022089,10.040163,10.045664,10.046487,10.046899,10.046841,10.046271,10.046416,10.046423,10.046429,10.046428,10.046426,10.046425,10.046431,10.046479,10.04649,10.046493,10.046493,10.0465,10.046521,10.046531,10.046595,10.046531,10.046541,10.046501,10.046532,10.046598,10.0469885,10.046509,10.046519,10.047052,10.047112,10.047113,10.047058,10.046533,10.047021,10.046515,10.046961,10.046977
2000-01-01 02:00:00,4.2028594,4.572736,4.936199,5.2948794,5.647434,5.9881997,6.3162985,6.633822,6.940731,7.2356787,7.516269,7.779222,8.020707,8.237056,8.426104,8.58869,8.729033,8.8534565,8.968639,9.080334,9.192481,9.306688,9.422223,9.536479,9.645665,9.745666,9.832776,9.90429,9.958971,9.997315,10.021561,10.0351515,10.041749,10.044392,10.045172,10.045291,10.045266,10.045254,10.045271,10.045336,10.045377,10.045438,10.045538,10.045564,10.045622,10.045659,10.045649,10.045653,10.045685,10.045745,10.045803,10.045843,10.045876,10.045877,10.045864,10.045823,10.045827,10.045795,10.045817,10.045879
2000-01-01 03:00:00,5.7958364,6.280415,6.673299,7.016015,7.3134766,7.571873,7.7943583,7.985258,8.148417,8.287396,8.405338,8.505225,8.589826,8.661613,8.722751,8.774981,8.819771,8.858416,8.891869,8.921032,8.946699,8.969407,8.989722,9.008218,9.025375,9.041594,9.057112,9.071961,9.086216,9.100002,9.113465,9.126683,9.139694,9.152549,9.165375,9.178299,9.191354,9.204617,9.218258,9.232283,9.246629,9.2613,9.276338,9.291769,9.307545,9.323514,9.339663,9.355998,9.372427,9.388806,9.40501,9.421136,9.437398,9.454062,9.47142,9.489665,9.509057,9.529754,9.55167,9.574724
2000-01-01 04:00:00,5.901187,6.3839912,6.783548,7.121651,7.406363,7.643596,7.8400035,8.002812,8.138215,8.251364,8.346517,8.427148,8.4960985,8.555541,8.607264,8.652731,8.693051,8.729072,8.76151,8.790909,8.817807,8.842655,8.865874,8.887661,8.908077,8.927412,8.945935,8.963706,8.980687,8.996858,9.01234,9.027294,9.041729,9.055637,9.06906,9.082051,9.094711,9.107152,9.119409,9.13148,9.143327,9.154911,9.166281,9.177489,9.188484,9.199256,9.209885,9.220309,9.230491,9.240501,9.250369,9.260096,9.269783,9.279566,9.289525,9.299676,9.310073,9.320832,9.332032,9.343719
2000-01-01 05:00:00,5.7635903,6.233371,6.621506,6.951213,7.230112,7.4633718,7.6573706,7.8190746,7.954547,8.068713,8.165257,8.247418,8.318022,8.379254,8.432841,8.480238,8.522461,8.560399,8.594828,8.626415,8.655662,8.682859,8.708237,8.732058,8.754617,8.776074,8.796624,8.816372,8.835248,8.853268,8.87052,8.887068,8.903004,8.918313,8.933019,8.947212,8.960925,8.974221,8.987241,9.0000105,9.0125885,9.025018,9.037341,9.049594,9.061723,9.073683,9.085442,9.097016,9.1084175,9.119642,9.130678,9.141557,9.152387,9.163298,9.174384,9.185689,9.19727,9.209232,9.221649,9.234552
2000-01-01 06:00:00,5.677821,6.142124,6.530405,6.863138,7.1464825,7.384644,7.583287,7.7486377,7.8863845,8.002035,8.100088,8.184177,8.256979,8.320351,8.375789,8.4248,8.468544,8.507951,8.543699,8.576424,8.606651,8.634691,8.660973,8.685789,8.709226,8.731334,8.752324,8.772447,8.791748,8.810379,8.828338,8.845624,8.862285,8.87828,8.893662,8.908487,8.922727,8.93638,8.949601,8.962566,8.975306,8.987801,9.000013,9.011921,9.023553,9.034944,9.046171,9.057256,9.068265,9.079179,9.089961,9.100737,9.111717,9.123004,9.134645,9.146741,9.159436,9.172776,9.186712,9.201238
2000-01-01 07:00:00,5.722499,6.1905084,6.582401,6.918678,7.205596,7.4471173,7.6487775,7.8169646,7.957413,8.075033,8.17398,8.258064,8.330364,8.393131,8.448052,8.496328,8.5392,8.577714,8.612695,8.644808,8.674615,8.702599,8.729013,8.754008,8.777647,8.8,8.821225,8.8413925,8.860562,8.878823,8.896203,8.912833,8.928861,8.94434,8.959256,8.973744,8.987893,9.001709,9.01526,9.028513,9.041406,9.05393,9.066101,9.078014,9.089785,9.101393,9.112781,9.123956,9.134964,9.145835,9.156512,9.167072,9.17765,9.188402,9.199465,9.211084,9.223486,9.236645,9.250504,9.265006
2000-01-01 08:00:00,5.7896814,6.2639203,6.662266,7.0047555,7.2976003,7.5445485,7.7509108,7.9231095,8.067061,8.187993,8.290367,8.377763,8.452761,8.517394,8.573502,8.622886,8.666887,8.706528,8.742636,8.775716,8.8062315,8.834543,8.861041,8.885963,8.909551,8.93203,8.953569,8.974189,8.994014,9.013115,9.031534,9.049299,9.066578,9.083336,9.099367,9.11472,9.129434,9.143728,9.157726,9.171506,9.185048,9.198362,9.2112665,9.223799,9.236074,9.248176,9.260053,9.271669,9.283063,9.294303,9.305441,9.316439,9.327398,9.33845,9.3498,9.361597,9.373914,9.386681,9.399983,9.413906
