2.50119066,7.50344753,12.50533581,17.50688553,22.50848198,27.51004791,32.51120758,37.51190567,42.51216507,47.51202393,52.51140976,57.51024628,62.50851440,67.50629425,72.50351715,77.50015259,82.49617767,87.49156189,92.48631287,97.48038483,102.47383118,107.46652985,112.45858002,117.44995117,122.44054413,127.43040466,132.41957092,137.40805054,142.39576721,147.38272095,152.36897278,157.35450745,162.33927917,167.32334900,172.30667114,177.28919983,182.27099609,187.25210571,192.23248291,197.21214294,202.19111633,207.16935730,212.14694214,217.12387085,222.10032654,227.07623291,232.05163574,237.02665710,242.00132751,246.97573853,251.95812988,256.97897339,262.09149170,267.36096191,272.85388184,278.63082886,284.74279785,291.23199463,298.13388062
289.34710693,289.37646484,289.40451050,289.43173218,289.50421143,289.52896118,289.55282593,289.57586670,289.59790039,289.61883545,289.63870239,289.65744019,289.67495728,289.69122314,289.70626831,289.72009277,289.73272705,289.74420166,289.75473022,289.76434326,289.77319336,289.78140259,289.78912354,289.79635620,289.80316162,289.80966187,289.81585693,289.82183838,289.82760620,289.83319092,289.83874512,289.84417725,289.84960938,289.85504150,289.86050415,289.86605835,289.87182617,289.87783813,289.88424683,289.89120483,289.89898682,289.90789795,289.91851807,289.93151855,289.94757080,289.96688843,289.99099731,290.01904297,290.05023193,290.08477783,290.12243652,290.16348267,290.20837402,290.25796509,290.31317139,290.37512207,290.44509888,290.52374268,290.61105347
