,predicted,actual,widths,inv_deltax,std
48,-0.20135315676813897,-0.04513546556153281,159,0.0006289308176100629,0.09762426888770703
49,-0.1988518753176031,-0.044437502277218384,161,0.0006211180124223603,0.0965259460990741
50,-0.19641197500695767,-0.04375927550800641,163,0.0006134969325153375,0.09545197563190758
51,-0.1940312237947521,-0.04309975704009795,165,0.0006060606060606061,0.0944016587121351
52,-0.19170749656367722,-0.0424570893143852,167,0.0005988023952095808,0.09337462666536975
53,-0.1894387687936929,-0.04183117202362196,169,0.000591715976331361,0.0923703518030226
54,-0.18722311067914676,-0.041222094333869114,171,0.0005847953216374269,0.09138787134267055
55,-0.18505868165395434,-0.04062856167002647,173,0.0005780346820809249,0.09042691493387346
56,-0.18294372529219485,-0.04005009920634921,175,0.0005714285714285715,0.08948576975662519
57,-0.18087656455442994,-0.0394853698738478,177,0.0005649717514124294,0.08856435604941554
58,-0.17885559735270445,-0.03893424364702863,179,0.0005586592178770949,0.0876621702785683
59,-0.17687929240958067,-0.03839677788461213,181,0.0005524861878453039,0.08677880438629472
60,-0.17494618538871093,-0.037871688692970494,183,0.000546448087431694,0.08591358483422014
61,-0.17305487527640054,-0.03735757040824608,185,0.0005405405405405405,0.08506587033699867
62,-0.17120402099536952,-0.03685351966503665,187,0.0005347593582887701,0.08423547507453556
63,-0.16939233823351377,-0.03636014762557972,189,0.0005291005291005291,0.08342173006752213
64,-0.1676185964719063,-0.035877984620609205,191,0.0005235602094240838,0.08262404850188124
65,-0.16588161619758598,-0.03540720518969935,193,0.0005181347150259067,0.08184146499116624
66,-0.16418026628786717,-0.03494910375118709,195,0.0005128205128205128,0.08107321607394283
67,-0.1625134615539802,-0.03450446461802961,197,0.0005076142131979696,0.08031889252080564
68,-0.16088016043283468,-0.03407246178196959,199,0.0005025125628140704,0.07957840324711891
69,-0.15927936281658756,-0.03365031831926602,201,0.0004975124378109452,0.07885113125936712
70,-0.15771010801051277,-0.03323733513916863,203,0.0004926108374384236,0.07813693435305949
71,-0.15617147281041024,-0.03283292848172384,205,0.0004878048780487805,0.0774357326587813
72,-0.15466256969146908,-0.03243683689947386,207,0.0004830917874396135,0.076747458989646
73,-0.1531825451011201,-0.03204917112131132,209,0.0004784688995215311,0.07607171551096199
74,-0.15173057784897678,-0.03166944937345423,211,0.00047393364928909954,0.07540849081188403
75,-0.15030587758748404,-0.03129678457635047,213,0.00046948356807511736,0.07475737966645253
76,-0.1489076833773679,-0.030930668229072773,215,0.00046511627906976747,0.07411780088012196
77,-0.1475352623324152,-0.03057179806973084,217,0.0004608294930875576,0.07348918303108484
78,-0.14618790833851186,-0.030220123149827752,219,0.00045662100456621003,0.07287108099720614
79,-0.14486494084223575,-0.029874170778649085,221,0.00045248868778280545,0.07226411025588103
80,-0.1435657037046372,-0.029535094098904955,223,0.0004484304932735426,0.07166746434279975
81,-0.14228956411615154,-0.029203899176954734,225,0.00044444444444444447,0.07108061160577099
82,-0.14103591156887268,-0.02888024488907002,227,0.0004405286343612335,0.07050386833562457
83,-0.13980415688268166,-0.028563538468628236,229,0.0004366812227074236,0.06993670140396646
84,-0.13859373128196578,-0.028252349302132853,231,0.0004329004329004329,0.06937873386937281
85,-0.13740408551988884,-0.02794678070654788,233,0.00042918454935622315,0.06882938373339549
86,-0.13623468904737915,-0.027647037372365575,235,0.000425531914893617,0.06828881346210543
87,-0.13508502922419452,-0.027353697967047858,237,0.0004219409282700422,0.06775660452773176
88,-0.13395461056959873,-0.02706650137427566,239,0.00041841004184100416,0.06723245964247976
89,-0.13284295405034896,-0.02678446611437284,241,0.0004149377593360996,0.06671648185680125
90,-0.131749596403844,-0.026507575629279637,243,0.00041152263374485596,0.06620836606646466
91,-0.13067408949442488,-0.02623542274052478,245,0.00040816326530612246,0.06570799317176214
92,-0.12961599970094775,-0.025967337924641357,247,0.0004048582995951417,0.06521537831554794
