2.53230810,7.59655094,12.65993786,17.72252464,22.78430367,27.84522438,32.90534210,37.96459198,43.02302933,48.08071518,53.13757706,58.19358826,63.24870682,68.30307007,73.35661316,78.40933990,83.46122742,88.51231384,93.56255341,98.61198425,103.66062164,108.70838165,113.75536346,118.80155945,123.84685516,128.89132690,133.93501282,138.97790527,144.01995850,149.06117249,154.10159302,159.14122009,164.18000793,169.21797180,174.25517273,179.29144287,184.32690430,189.36163330,194.39549255,199.42855835,204.46081543,209.49217224,214.52278137,219.55253601,224.58152771,229.60975647,234.63705444,239.66357422,244.68922424,249.71409607,254.74642944,259.81689453,264.97921753,270.29919434,275.84381104,281.67385864,287.84072876,294.38656616
266.42532349,266.47085571,266.53460693,266.60644531,266.68179321,266.75808716,266.83410645,266.90936279,266.98385620,267.05776978,267.13150024,267.20532227,267.27908325,267.35235596,267.42468262,267.49584961,267.56582642,267.63442993,267.70117188,267.76550293,267.82748413,267.88711548,267.94436646,267.99877930,268.05020142,268.09893799,268.14547729,268.19052124,268.23437500,268.27703857,268.31829834,268.35809326,268.39654541,268.43365479,268.46975708,268.50509644,268.53967285,268.57351685,268.60681152,268.63977051,268.67257690,268.70498657,268.73690796,268.76843262,268.79949951,268.83023071,268.86068726,268.89108276,268.92141724,268.95181274,268.98233032,269.01324463,269.04486084,269.07748413,269.11141968,269.14739990,269.18588257,269.22689819
