2.50028014,7.50073528,12.50085831,17.50067520,22.50056839,27.50045967,32.49998856,37.49907684,42.49776840,47.49608994,52.49396515,57.49132538,62.48814774,67.48451233,72.48032379,77.47560120,82.47028351,87.46437073,92.45783997,97.45066071,102.44288635,107.43437958,112.42527771,117.41549683,122.40496826,127.39373779,132.38185120,137.36927795,142.35600281,147.34197998,152.32728577,157.31190491,162.29580688,167.27902222,172.26156616,177.24331665,182.22441101,187.20487976,192.18461609,197.16369629,202.14210510,207.11985779,212.09700012,217.07357788,222.04971313,227.02537537,232.00057983,236.97544861,241.94999695,246.92433167,251.90666199,256.92749023,262.04006958,267.30960083,272.80255127,278.57943726,284.69131470,291.18020630,298.08166504,305.42752075,313.24874878,321.57684326,330.44479370,339.88760376,349.94238281,360.64859009,372.04837036,384.18643188,397.11056519,410.87176514,425.52392578,441.12487793,457.73602295,475.42282104,494.25500488,514.30676270,535.65686035,558.38903809,582.59082031,608.34979248,635.74505615,664.82824707,695.59423828,727.94439697,761.65911865,796.40277100,831.77813721,867.42565918,903.13098145,938.83563232,974.53961182,1010.24230957,1045.94360352,1081.64318848,1117.34082031,1153.03649902,1188.73095703,1224.42407227,1260.11682129,1295.80981445,1331.50390625,1367.19909668,1402.89562988,1438.59362793,1474.29284668,1509.99304199,1545.69396973,1581.39550781,1617.09741211,1652.79931641,1688.50061035,1724.20166016,1759.90209961,1795.60144043,1831.29931641,1866.99609375,1902.69104004,1938.38403320,1974.07470703
289.24182129,289.27337646,289.30334473,289.33239746,289.40646362,289.43313599,289.45898438,289.48397827,289.50793457,289.53070068,289.55227661,289.57263184,289.59173584,289.60961914,289.62622070,289.64163208,289.65594482,289.66918945,289.68139648,289.69268799,289.70312500,289.71289062,289.72204590,289.73074341,289.73907471,289.74710083,289.75491333,289.76251221,289.76995850,289.77734375,289.78463745,289.79202271,289.79959106,289.80737305,289.81533813,289.82342529,289.83169556,289.84017944,289.84899902,289.85845947,289.86886597,289.88079834,289.89480591,289.91156006,289.93142700,289.95422363,289.98101807,290.01113892,290.04425049,290.08093262,290.12109375,290.16461182,290.21124268,290.26083374,290.31399536,290.37170410,290.43566895,290.50814819,290.59149170,290.68606567,290.79031372,290.90127563,291.01605225,291.13265991,291.25091553,291.37158203,291.49600220,291.62527466,291.76058960,291.90310669,292.05404663,292.21444702,292.38522339,292.56710815,292.76068115,292.96655273,293.18539429,293.41809082,293.66528320,293.92755127,294.20535278,294.49868774,294.80670166,295.12796021,295.46044922,295.80169678,296.14868164,296.49862671,296.84918213,297.19873047,297.54626465,297.89117432,298.23376465,298.57479858,298.91571045,299.25836182,299.60479736,299.95666504,300.31494141,300.67916870,301.04800415,301.41958618,301.79199219,302.16394043,302.53466797,302.90377808,303.27130127,303.63757324,304.00183105,304.36398315,304.72421265,305.08276367,305.43972778,305.79525757,306.14923096,306.50161743,306.85238647,307.20153809,307.54882812
