,predicted,actual,widths,inv_deltax,std
52,-0.19170749656367722,-0.02664708055708364,167,0.0005988023952095808,0.02005557007323886
53,-0.1894387687936929,-0.02621959559297838,169,0.000591715976331361,0.019777616001310432
54,-0.18722311067914676,-0.025803861655584657,171,0.0005847953216374269,0.019505803396850582
55,-0.18505868165395434,-0.02539882355981772,173,0.0005780346820809249,0.019240424019642724
56,-0.18294372529219485,-0.025003942812532525,175,0.0005714285714285715,0.018981429452873934
57,-0.18087656455442994,-0.024618425221913164,177,0.0005649717514124294,0.018728962055868728
58,-0.17885559735270445,-0.024242189993390593,179,0.0005586592178770949,0.018482557325726262
59,-0.17687929240958067,-0.023875221787003794,181,0.0005524861878453039,0.018241765875612177
60,-0.17494618538871093,-0.023516728588692474,183,0.000546448087431694,0.018006614163191634
61,-0.17305487527640054,-0.023166038649450427,185,0.0005405405405405405,0.01777727488573401
62,-0.17120402099536952,-0.022822800781784558,187,0.0005347593582887701,0.017553749970407713
63,-0.16939233823351377,-0.022487467211594614,189,0.0005291005291005291,0.01733526133105876
64,-0.1676185964719063,-0.0221602277539139,191,0.0005235602094240838,0.017121330682093185
65,-0.16588161619758598,-0.02184098112210179,193,0.0005181347150259067,0.016911737819091836
66,-0.16418026628786717,-0.021530371942185045,195,0.0005128205128205128,0.01670573360613502
67,-0.1625134615539802,-0.021228660082137276,197,0.0005076142131979696,0.016502998236110535
68,-0.16088016043283468,-0.020935345068380583,199,0.0005025125628140704,0.016303633094809415
69,-0.15927936281658756,-0.02064890900007403,201,0.0004975124378109452,0.016108048086978313
70,-0.15771010801051277,-0.02036886800943586,203,0.0004926108374384236,0.015916324827601233
71,-0.15617147281041024,-0.02009481610211104,205,0.0004878048780487805,0.0157287123374522
72,-0.15466256969146908,-0.019826589505120694,207,0.0004830917874396135,0.015545179576056863
73,-0.1531825451011201,-0.019564232759576458,209,0.0004784688995215311,0.01536540535829117
74,-0.15173057784897678,-0.019307427015423543,211,0.00047393364928909954,0.015189461086319469
75,-0.15030587758748404,-0.019055704249316345,213,0.00046948356807511736,0.015017484508527915
76,-0.1489076833773679,-0.018808831624146313,215,0.00046511627906976747,0.014849303677456484
77,-0.1475352623324152,-0.018567211763860725,217,0.0004608294930875576,0.014684189302412857
78,-0.14618790833851186,-0.018330816169645967,219,0.00045662100456621003,0.014522182301173059
79,-0.14486494084223575,-0.018098808600570945,221,0.00045248868778280545,0.014363741732726126
80,-0.1435657037046372,-0.01787175441436519,223,0.0004484304932735426,0.014208288677383352
81,-0.14228956411615154,-0.017650145181386395,225,0.00044444444444444447,0.014055180850689408
82,-0.14103591156887268,-0.017433727960173152,227,0.0004405286343612335,0.013904641043099936
83,-0.13980415688268166,-0.017222299925455334,229,0.0004366812227074236,0.013756570769560467
84,-0.13859373128196578,-0.01701512671838214,231,0.0004329004329004329,0.013611336006612818
85,-0.13740408551988884,-0.016812127825389673,233,0.00042918454935622315,0.01346879195817237
86,-0.13623468904737915,-0.016613362898787506,235,0.000425531914893617,0.013328916826932064
87,-0.13508502922419452,-0.016419121647381216,237,0.0004219409282700422,0.013191164859863871
