,2.5070903,7.52089,12.533823,17.545938,22.55698,27.56689,32.57598,37.584198,42.591587,47.598206,52.603996,57.60891,62.61293,67.61618,72.61859,77.62016,82.6209,87.620804,92.61987,97.61809,102.61552,107.612045,112.60779,117.60274,122.59677,127.58996,132.58235,137.57394,142.56468,147.55457,152.54364,157.53189,162.51929,167.50589,172.49167,177.47653,182.46057,187.44385,192.42627,197.40787,202.38864,207.36853,212.3476,217.32584,222.30331,227.27994,232.25589,237.23166,242.20752,247.18344,252.16766,257.19052,262.3053,267.5772,273.07285,278.85254,284.96747,291.45956,298.3642,305.7131
2000-01-01 00:00:00,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653,9.890653
2000-01-01 01:00:00,4.6785283,5.08363,5.4794617,5.867351,6.245894,6.6085305,6.95308,7.281209,7.593067,7.8882384,8.166081,8.425856,8.666787,8.8880825,9.088942,9.268563,9.426167,9.560989,9.672343,9.759696,9.82295,9.863026,9.883062,9.889569,9.890885,9.890542,9.890707,9.890717,9.890719,9.890715,9.890705,9.890702,9.890699,9.890698,9.890697,9.890698,9.890703,9.890772,9.890679,9.8908825,9.890909,9.890922,9.890907,9.890895,9.890872,9.890946,9.890902,9.890924,9.890725,9.890927,9.890906,9.890899,9.890941,9.890898,9.89094,9.89089,9.890889,9.890938,9.891103,9.890914
2000-01-01 02:00:00,4.110954,4.46699,4.8162584,5.1609883,5.4998055,5.825088,6.1353693,6.43378,6.721428,6.9985523,7.264883,7.5197325,7.7620564,7.990552,8.203842,8.400807,8.581073,8.745529,8.896511,9.037063,9.169614,9.295033,9.412656,9.52082,9.61747,9.700565,9.768533,9.820446,9.856366,9.877677,9.887475,9.890387,9.890748,9.890696,9.890659,9.890665,9.890693,9.890812,9.890755,9.8908615,9.890974,9.891109,9.891011,9.891063,9.891078,9.891268,9.891072,9.890941,9.8908415,9.890963,9.891329,9.891316,9.890988,9.891272,9.890975,9.891298,9.891296,9.890957,9.891376,9.890892
2000-01-01 03:00:00,4.3498816,4.725191,5.084209,5.428379,5.7585616,6.074637,6.379354,6.6748524,6.9600687,7.2321253,7.4867754,7.7191005,7.9247866,8.101545,8.249638,8.371262,8.469521,8.547874,8.610013,8.659472,8.699339,8.732328,8.760903,8.787198,8.812952,8.839604,8.868408,8.90035,8.936104,8.97625,9.021463,9.072359,9.12918,9.191611,9.258855,9.32983,9.403218,9.477438,9.550553,9.620323,9.684416,9.740839,9.7882185,9.825875,9.853902,9.87324,9.885451,9.892081,9.894736,9.895301,9.895305,9.895357,9.895429,9.895449,9.895458,9.89528,9.895062,9.894773,9.89449,9.894191
2000-01-01 04:00:00,5.3827806,5.8201776,6.1864543,6.5028787,6.7754674,7.007624,7.2044015,7.3713465,7.513042,7.633612,7.7365246,7.824869,7.901183,7.9675374,8.025965,8.078143,8.125157,8.167728,8.206478,8.24205,8.275031,8.305882,8.334917,8.362405,8.388643,8.414013,8.438739,8.4628525,8.486471,8.509891,8.533314,8.5568,8.580456,8.604471,8.629097,8.654539,8.68096,8.708482,8.737349,8.767941,8.80065,8.835816,8.87384,8.915208,8.960414,9.01001,9.064406,9.123648,9.187459,9.255417,9.326677,9.400217,9.474863,9.5491085,9.620815,9.686916,9.744425,9.7910595,9.825903,9.849535
2000-01-01 05:00:00,4.3730717,4.7485957,5.111693,5.464705,5.8057756,6.125672,6.421375,6.694775,6.945821,7.1741157,7.37952,7.562275,7.723079,7.863037,7.9836664,8.086873,8.174698,8.249183,8.312408,8.366384,8.41284,8.45307,8.488134,8.518931,8.54618,8.570492,8.592435,8.612461,8.630979,8.648407,8.665124,8.681401,8.697399,8.713229,8.729028,8.74505,8.761579,8.778729,8.796558,8.815334,8.835467,8.857379,8.881583,8.90879,8.939629,8.97468,9.014573,9.0598135,9.110875,9.1681595,9.231715,9.3011675,9.376042,9.455732,9.538902,9.622715,9.702317,9.771586,9.825509,9.862181
2000-01-01 06:00:00,4.1303,4.487727,4.836216,5.178452,5.512824,5.8298306,6.1273446,6.4088235,6.6752768,6.926761,7.1629477,7.383409,7.587784,7.7759495,7.9482183,8.105259,8.2479515,8.377141,8.493399,8.597081,8.688576,8.768407,8.837283,8.896057,8.9456835,8.98723,9.021903,9.050912,9.075307,9.095914,9.113413,9.128433,9.141558,9.153325,9.164215,9.174574,9.184543,9.194273,9.204103,9.214398,9.225512,9.237749,9.251397,9.266823,9.284531,9.305048,9.328914,9.356208,9.386679,9.420288,9.457291,9.497827,9.541929,9.590283,9.64346,9.700382,9.757491,9.8094,9.850984,9.879587
2000-01-01 07:00:00,4.214232,4.5822864,4.9405236,5.291585,5.6340218,5.959481,6.2666693,6.559088,6.8376317,7.102124,7.351737,7.58519,7.801007,7.997953,8.175531,8.334375,8.476226,8.603389,8.718321,8.823457,8.921003,9.012683,9.099564,9.182067,9.260025,9.332791,9.399505,9.45941,9.512031,9.557201,9.595072,9.626051,9.650738,9.669825,9.684093,9.694489,9.702012,9.707552,9.711839,9.715469,9.718911,9.722474,9.726358,9.730659,9.73534,9.740346,9.745934,9.75229,9.759782,9.768737,9.7789545,9.790268,9.802496,9.815136,9.827451,9.840311,9.855223,9.871911,9.887673,9.899324
2000-01-01 08:00:00,4.5350003,4.9327817,5.3153043,5.6843743,6.039243,6.375288,6.693029,6.9950156,7.2810597,7.550232,7.8013997,8.033363,8.245002,8.435534,8.604778,8.753466,8.883337,8.996652,9.09584,9.183293,9.261133,9.331372,9.395757,9.455545,9.511731,9.565212,9.616592,9.666124,9.71385,9.759799,9.803895,9.845907,9.88559,9.922655,9.956905,9.988274,10.016651,10.0419855,10.064252,10.083473,10.099681,10.112869,10.1230345,10.13015,10.13421,10.135123,10.132802,10.127285,10.119009,10.108669,10.09665,10.082891,10.066953,10.048354,10.026816,10.002955,9.978413,9.955341,9.935893,9.92136
